"x","y"
-0.3066666666666667,-0.35202459654320983
-0.3066666666666667,-0.36101436997530867
-0.3066666666666667,-0.3700041434074075
-0.3066666666666667,-0.37899391683950623
-0.3066666666666667,-0.38798369027160495
-0.3066666666666667,-0.3969734637037037
-0.3066666666666667,-0.4059632371358025
-0.3066666666666667,-0.41495301056790124
-0.3066666666666667,-0.4239427840000001
-0.3066666666666667,-0.4329325574320988
-0.3066666666666667,-0.4419223308641975
-0.3066666666666667,-0.45091210429629636
-0.3066666666666667,-0.4599018777283952
-0.3066666666666667,-0.4688916511604938
-0.3066666666666667,-0.47788142459259264
-0.3066666666666667,-0.48687119802469137
-0.3066666666666667,-0.4958609714567902
-0.3066666666666667,-0.504850744888889
-0.3066666666666667,-0.5138405183209876
-0.3066666666666667,-0.5228302917530865
-0.3066666666666667,-0.5318200651851852
-0.3066666666666667,-0.5408098386172839
-0.3066666666666667,-0.5497996120493828
-0.3066666666666667,-0.5587893854814815
-0.3066666666666667,-0.5677791589135803
-0.3066666666666667,-0.5767689323456792
-0.3066666666666667,-0.5857587057777778
-0.3066666666666667,-0.5947484792098766
-0.3066666666666667,-0.6037382526419753
-0.3066666666666667,-0.6127280260740742
-0.3066666666666667,-0.6217177995061729
-0.3066666666666667,-0.6307075729382716
-0.3066666666666667,-0.6396973463703705
-0.3066666666666667,-0.6486871198024691
-0.3066666666666667,-0.6576768932345679
-0.3066666666666667,-0.6666666666666667
-0.30000000000000004,0.21162833333333342
-0.30000000000000004,0.20275666666666675
-0.30000000000000004,0.19388500000000009
-0.30000000000000004,0.18501333333333342
-0.30000000000000004,0.17614166666666675
-0.30000000000000004,0.16727000000000009
-0.30000000000000004,0.15839833333333342
-0.30000000000000004,0.14952666666666675
-0.30000000000000004,0.14065500000000009
-0.30000000000000004,0.13178333333333342
-0.30000000000000004,0.12291166666666674
-0.30000000000000004,0.11404000000000007
-0.30000000000000004,0.1051683333333334
-0.30000000000000004,0.09629666666666674
-0.30000000000000004,0.08742500000000006
-0.30000000000000004,0.07855333333333339
-0.30000000000000004,0.06968166666666673
-0.30000000000000004,0.06081000000000006
-0.30000000000000004,0.05193833333333339
-0.30000000000000004,0.04306666666666675
-0.30000000000000004,0.03419500000000006
-0.30000000000000004,0.025323333333333392
-0.30000000000000004,0.016451666666666726
-0.30000000000000004,0.007580000000000059
-0.30000000000000004,-0.0012916666666666354
-0.30000000000000004,-0.010163333333333274
-0.30000000000000004,-0.01903499999999997
-0.30000000000000004,-0.027906666666666607
-0.30000000000000004,-0.0367783333333333
-0.30000000000000004,-0.04564999999999997
-0.30000000000000004,-0.054521666666666635
-0.30000000000000004,-0.0633933333333333
-0.30000000000000004,-0.07226499999999991
-0.30000000000000004,-0.08113666666666663
-0.30000000000000004,-0.0900083333333333
-0.30000000000000004,-0.09887999999999997
-0.30000000000000004,-0.10775166666666663
-0.30000000000000004,-0.1166233333333333
-0.30000000000000004,-0.12549499999999997
-0.30000000000000004,-0.13436666666666658
-0.30000000000000004,-0.1432383333333333
-0.30000000000000004,-0.15210999999999997
-0.30000000000000004,-0.16098166666666663
-0.30000000000000004,-0.1698533333333333
-0.30000000000000004,-0.17872500000000002
-0.30000000000000004,-0.18759666666666663
-0.30000000000000004,-0.1964683333333333
-0.30000000000000004,-0.20533999999999997
-0.30000000000000004,-0.21421166666666663
-0.30000000000000004,-0.22308333333333336
-0.30000000000000004,-0.23195499999999997
-0.30000000000000004,-0.24082666666666663
-0.30000000000000004,-0.2496983333333333
-0.30000000000000004,-0.25857
-0.30000000000000004,-0.26744166666666663
-0.30000000000000004,-0.2763133333333333
